lineid,pointid,theOrder,dist,row,newid,591demorigi,xcoord,ycoord
"1","3270",0.5150489007,0.3417932876,"30","984",765.1690063500,347405,7397475
"1","5888",0.4194088826,0.4393607368,"48","807",778.4270019500,348535,7396715
"1","634",0.4191436752,0.7508694179,"6","806",761.0529785200,345725,7398495
"1","3913",0.4188763207,0.0551684647,"34","805",774.8980102500,347615,7396855
"1","6773",0.4185383973,1.0316901460,"56","804",794.2210083000,349055,7396335
"1","3245",0.4183384972,0.7302810434,"30","803",769.0419921900,347385,7397425
"1","3564",0.4172531033,0.9254610971,"31","802",765.3099975600,347605,7398145
"1","2171",0.4172526794,0.0833197383,"20","801",767.8040161100,346685,7398375
"1","1490",0.4163189164,0.7682889522,"15","800",770.5219726600,346275,7398485
"1","3811",0.4240005675,1.8366438794,"33","815",776.1870117200,347595,7397055
"1","1018",0.4239756395,0.3122572904,"10","814",760.0120239300,346025,7398325
"1","853",0.4215788802,0.5151723038,"9","813",760.1110229500,345715,7397925
"1","86",0.4214678349,2.1534387760,"1","812",759.2609863300,345105,7398065
"1","1690",0.4204080176,0.2162120433,"16","811",760.1669921900,346475,7398255
"1","2605",0.4201547112,2.6580842001,"24","810",771.9959716800,347045,7397715
"1","4530",0.4200486154,2.8070866111,"40","809",772.5310058600,347925,7397595
"1","6929",0.4195036679,0.6267554064,"57","808",791.6209716800,348875,7396515
"1","3565",0.4286037289,0.2931224964,"31","823",764.9669799800,347595,7398145
"1","1494",0.4283338809,1.2575781830,"15","822",769.3779907200,346275,7398475
"1","4853",0.4275136221,1.4770271488,"43","821",773.7310180700,348005,7396475
"1","4070",0.4274632956,0.9256924060,"36","820",771.0670166000,347825,7397865
"1","3014",0.4258966030,0.1969581589,"28","819",768.3449707000,347375,7398165
"1","1933",0.4247362225,0.2754311760,"19","818",766.5209960900,346545,7397555
"1","365",0.4246743559,1.6733802569,"4","817",751.8779907200,345425,7398585
"1","5590",0.4240662866,0.2620358871,"47","816",784.5100097700,348515,7395425
"1","2418",0.4334941974,1.0618066150,"23","831",762.7059936500,346955,7398385
"1","5339",0.4329651523,0.6053675329,"46","830",775.0969848600,348305,7397415
"1","91",0.4323272401,0.9817634824,"1","829",758.5070190400,345115,7398065
"1","2843",0.4321419001,1.9991039296,"26","828",762.6959838900,347185,7398245
"1","2611",0.4321154987,0.5209816489,"24","827",772.4539794900,347045,7397725
"1","5593",0.4309965177,0.4678672463,"47","826",784.5469970700,348515,7395435
"1","3246",0.4293811597,1.8393774384,"30","825",768.8129882800,347385,7397435
"1","6602",0.4287812976,0.5891588655,"55","824",786.7780151400,348845,7395985
"1","6772",0.4021334498,1.0316881068,"56","775",795.1690063500,349065,7396335
"1","3558",0.4019862827,0.6604527004,"31","774",765.5170288100,347605,7398155
"1","2166",0.4015288669,1.3337431058,"20","773",768.0219726600,346685,7398385
"1","5886",0.4008687039,0.2833074787,"48","772",778.3510131800,348535,7396705
"1","6598",0.4005878491,1.4999203200,"55","771",788.0460205100,348865,7395985
"1","6213",0.4003589283,0.0000000000,"52","770",785.0689697300,348325,7396045
"1","6926",0.4003179014,1.2194230729,"57","769",793.1660156200,348875,7396525
"1","1686",0.3989443200,2.0687135109,"16","768",761.3959960900,346475,7398265
"1","1925",0.4058827228,0.0264319189,"19","783",767.2620239300,346555,7397545
"1","363",0.4055579347,0.8313449000,"4","782",752.0410156200,345425,7398595
"1","632",0.4049170477,0.8892054737,"6","781",760.7990112300,345725,7398505
"1","854",0.4045657893,0.5140375888,"9","780",761.1409912100,345715,7397915
"1","4526",0.4040141258,0.2532740796,"40","779",772.0300293000,347935,7397595
"1","5582",0.4036480879,0.0505333362,"47","778",786.3829956100,348485,7395425
"1","3244",0.4033332070,0.8951419381,"30","777",768.7109985400,347375,7397425
"1","1486",0.4029706773,2.6914111120,"15","776",770.6160278300,346275,7398495
"1","5185",0.4131641344,1.6041310035,"45","791",769.5399780300,348155,7397605
"1","4069",0.4124284105,0.6348362171,"36","790",771.4890136700,347835,7397865
"1","85",0.4109954585,0.0273054228,"1","789",759.4290161100,345105,7398055
"1","5585",0.4099445025,0.0505312888,"47","788",785.4400024400,348495,7395425
"1","1014",0.4096935700,2.1107330562,"10","787",760.3850097700,346035,7398325
"1","3013",0.4084886137,0.1140979362,"28","786",768.0770263700,347375,7398175
"1","2838",0.4077632689,0.6113563831,"26","785",762.8400268600,347185,7398255
"1","2606",0.4066958682,0.7140134943,"24","784",771.9279785200,347045,7397705
"1","6212",0.4162861934,1.2545163096,"52","799",783.1939697300,348325,7396055
"1","5588",0.4162409172,0.0505292413,"47","798",784.7119751000,348505,7395425
"1","2414",0.4158090080,1.0618086860,"23","797",763.0120239300,346955,7398395
"1","1930",0.4152592601,1.3920200919,"19","796",766.8270263700,346545,7397545
"1","6597",0.4145013097,0.2360706282,"55","795",787.6989746100,348855,7395985
"1","1262",0.4142581600,0.0406722924,"13","794",762.9030151400,346035,7397855
"1","5333",0.4136517306,2.4403957851,"46","793",775.4580078100,348305,7397425
"1","4846",0.4131951936,2.1340625305,"43","792",774.4240112300,348005,7396465
"1","1498",0.4528775842,2.6252057554,"15","871",770.8020019500,346265,7398465
"1","3814",0.4526712008,1.8366459382,"33","870",776.0419921900,347605,7397055
"1","2175",0.4525413731,2.6798806531,"20","869",767.3800048800,346675,7398365
"1","3019",0.4523775666,3.1538898903,"28","868",766.7620239300,347365,7398165
"1","1023",0.4517569009,0.1817637373,"10","867",758.5880127000,346015,7398315
"1","3571",0.4517491789,0.5637829202,"31","866",765.1530151400,347595,7398125
"1","6781",0.4513482922,1.0316942264,"56","865",793.8179931600,349035,7396335
"1","2845",0.4512474164,1.6424976993,"26","864",761.7789917000,347195,7398245
"1","4863",0.4585436262,0.4681541900,"43","879",773.0399780300,348005,7396495
"1","3254",0.4581955311,0.2524600913,"30","878",768.9290161100,347395,7397445
"1","96",0.4578565454,3.5930173141,"1","877",757.8159790000,345115,7398085
"1","5604",0.4573529908,0.5528794434,"47","876",784.0880127000,348545,7395445
"1","1941",0.4560762772,1.3612314317,"19","875",765.4169921900,346535,7397575
"1","1269",0.4551500335,0.0406764565,"13","874",760.9890136700,346035,7397875
"1","5342",0.4532996316,0.4716842133,"46","873",774.8989868200,348295,7397415
"1","4077",0.4529438941,0.3239223446,"36","872",770.3950195300,347815,7397855
"1","862",0.4630697885,1.7721799527,"9","887",760.2189941400,345725,7397935
"1","640",0.4619249676,0.6873192131,"6","886",757.7579956100,345725,7398465
"1","3918",0.4612764800,0.6328991202,"34","885",773.4069824200,347625,7396865
"1","371",0.4609733584,0.4561231330,"4","884",750.3159790000,345415,7398575
"1","4533",0.4602388513,0.3747468454,"40","883",770.6430053700,347925,7397575
"1","6606",0.4598613856,0.2725739867,"55","882",786.4660034200,348835,7395975
"1","6934",0.4593445359,0.4213813986,"57","881",790.5390014600,348865,7396505
"1","2613",0.4585443461,0.5388043172,"24","880",769.9940185500,347035,7397735
"1","1025",0.4665907544,1.2301081887,"10","895",758.0360107400,346015,7398305
"1","2847",0.4665242867,1.0355571257,"26","894",761.4080200200,347195,7398235
"1","6221",0.4656144538,0.0000000000,"52","893",784.2930297900,348315,7396075
"1","1940",0.4653852177,0.8049589243,"19","892",765.0599975600,346535,7397585
"1","5894",0.4650840824,0.3976858504,"48","891",776.1320190400,348505,7396715
"1","5194",0.4641829782,2.3430967941,"45","890",769.5980224600,348145,7397585
"1","1501",0.4638065359,0.9024877517,"15","889",769.6619873000,346265,7398455
"1","5606",0.4635739317,1.4727383202,"47","888",784.1900024400,348555,7395445
"1","6214",0.4367708157,1.5492791591,"52","839",782.7659912100,348325,7396065
"1","1934",0.4365633086,0.5636460246,"19","838",766.4429931600,346535,7397555
"1","2172",0.4356398664,0.2051309593,"20","837",767.5689697300,346675,7398375
"1","6774",0.4349433447,1.0316921863,"56","836",793.9840087900,349045,7396335
"1","1270",0.4347040968,0.0406743750,"13","835",761.9180297900,346035,7397865
"1","5891",0.4346308248,0.3976899444,"48","834",777.7910156200,348525,7396715
"1","5189",0.4335439365,2.1283306673,"45","833",769.6859741200,348155,7397595
"1","636",0.4335213267,0.6586753802,"6","832",761.1060180700,345725,7398485
"1","4532",0.4407489097,1.9386688931,"40","847",770.6859741200,347925,7397585
"1","3917",0.4405874981,1.2973754394,"34","846",774.2949829100,347625,7396855
"1","4075",0.4402239502,0.4056764888,"36","845",770.8530273400,347825,7397855
"1","3566",0.4401682044,0.2327212927,"31","844",764.6099853500,347595,7398135
"1","1493",0.4400858587,0.6120081741,"15","843",770.1339721700,346265,7398475
"1","1021",0.4378204572,1.9653078665,"10","842",759.4359741200,346025,7398315
"1","5596",0.4373962498,0.1734577852,"47","841",784.3670043900,348525,7395435
"1","6932",0.4370968902,1.0172344667,"57","840",790.9370117200,348875,7396505
"1","1938",0.4465665730,0.7475032701,"19","855",765.7239990200,346535,7397565
"1","858",0.4463029795,0.6674616596,"9","854",760.5289917000,345725,7397925
"1","3252",0.4462188732,1.2614500833,"30","853",769.5949707000,347395,7397435
"1","2614",0.4454215028,0.9511825085,"24","852",770.9210205100,347035,7397725
"1","5599",0.4440468931,0.4114652633,"47","851",784.2470092800,348535,7395435
"1","4854",0.4436077135,0.6705510998,"43","850",773.7219848600,348005,7396485
"1","6605",0.4435117321,0.1213427746,"55","849",786.5819702100,348845,7395975
"1","366",0.4432170354,0.2396511508,"4","848",751.0560302700,345415,7398585
"1","2421",0.4511793868,1.0618045460,"23","863",762.4849853500,346955,7398375
"1","5603",0.4509848091,0.0755249092,"47","862",784.1920166000,348545,7395435
"1","5190",0.4503553845,2.4598290011,"45","861",769.5609741200,348155,7397585
"1","6220",0.4499213579,1.0350578305,"52","860",783.5040283200,348325,7396075
"1","5893",0.4498574536,0.3976878983,"48","859",777.1049804700,348515,7396715
"1","94",0.4484720719,1.4927953536,"1","858",757.9149780300,345115,7398075
"1","638",0.4476694784,0.4036023079,"6","857",758.2479858400,345725,7398475
"1","1691",0.4471559043,0.0105869757,"16","856",760.4439697300,346465,7398255
"1","5558",0.3517814255,1.6734083036,"47","679",789.5469970700,348415,7395435
"1","6765",0.3512777195,1.8224602946,"56","678",797.6849975600,349085,7396325
"1","3235",0.3506404097,0.0060106655,"30","677",769.2139892600,347365,7397395
"1","3006",0.3502238762,0.1346333475,"28","676",769.9199829100,347395,7398185
"1","5877",0.3502074115,0.2042629047,"48","675",779.9429931600,348555,7396695
"1","622",0.3501103347,3.9964071295,"6","674",761.2509765600,345715,7398535
"1","3905",0.3488014497,0.2474387298,"34","673",775.5339965800,347595,7396845
"1","1003",0.3475849303,3.3986350740,"10","672",762.1849975600,346035,7398365
"1","4061",0.3550992997,1.7805928589,"36","687",773.8339843800,347855,7397885
"1","5329",0.3550099032,0.1033046433,"46","686",777.0050048800,348325,7397435
"1","1915",0.3536921116,0.9151750664,"19","685",770.3980102500,346565,7397505
"1","2596",0.3535932247,1.7366421794,"24","684",773.9790039100,347055,7397675
"1","6590",0.3532909263,0.0740276874,"55","683",789.3189697300,348885,7395995
"1","5174",0.3531762219,0.4388165803,"45","682",770.1909790000,348175,7397615
"1","1253",0.3529203497,0.0406660462,"13","681",765.6630249000,346035,7397825
"1","844",0.3517857536,0.1146767877,"9","680",762.8129882800,345705,7397895
"1","4522",0.3608606609,0.2994432328,"40","695",773.3220214800,347935,7397615
"1","76",0.3602006744,0.0191565242,"1","694",760.9819946300,345085,7398035
"1","5562",0.3588753415,0.5308678391,"47","693",789.5689697300,348425,7395435
"1","1678",0.3582101859,0.0786631757,"16","692",762.9890136700,346475,7398285
"1","2158",0.3572780060,0.5693861005,"20","691",768.8079834000,346675,7398405
"1","3550",0.3558850202,0.8576590254,"31","690",767.1970214800,347615,7398185
"1","1477",0.3556112566,0.1323781434,"15","689",770.5650024400,346285,7398525
"1","6204",0.3555055697,1.2592280883,"52","688",784.5709838900,348315,7396025
"1","5564",0.3651622714,1.1277018428,"47","703",789.4840087900,348435,7395435
"1","1006",0.3650469200,3.1163129968,"10","702",761.8690185500,346035,7398355
"1","1918",0.3647435051,0.6643013365,"19","701",769.7940063500,346565,7397515
"1","625",0.3642573373,3.9964092150,"6","700",760.6199951200,345715,7398525
"1","3238",0.3629383014,0.4179234859,"30","699",769.3640136700,347365,7397405
"1","2406",0.3627534398,1.0618148943,"23","698",763.9739990200,346955,7398425
"1","4838",0.3626205624,0.7425761983,"43","697",775.8679809600,347985,7396455
"1","6921",0.3614261421,0.1509549742,"57","696",793.2709960900,348885,7396535
"1","69",0.3354113265,0.9666395169,"1","647",761.3510131800,345085,7398015
"1","5876",0.3342350897,0.3255650595,"48","646",780.7050170900,348565,7396695
"1","1909",0.3331090579,0.5581378196,"19","645",770.6160278300,346575,7397495
"1","843",0.3327213061,0.6314374487,"9","644",763.6870117200,345705,7397885
"1","1254",0.3324744130,0.0406639636,"13","643",766.5109863300,346035,7397815
"1","3003",0.3323473882,1.5458680384,"28","642",770.0410156200,347395,7398195
"1","1470",0.3320527276,0.7114692935,"15","641",770.6339721700,346295,7398535
"1","2590",0.3312729883,0.7447173761,"24","640",774.8060302700,347065,7397665
"1","3802",0.3379886675,1.8366376998,"33","655",778.5510253900,347565,7397055
"1","5550",0.3379646761,0.4467326618,"47","654",793.3790283200,348395,7395435
"1","1677",0.3378431146,0.9163619653,"16","653",763.2890014600,346475,7398295
"1","3232",0.3376930198,1.5590709930,"30","652",769.5579834000,347355,7397395
"1","5326",0.3361920706,2.4403898982,"46","651",777.7579956100,348325,7397445
"1","618",0.3359633322,3.9964050422,"6","650",761.8859863300,345715,7398545
"1","1001",0.3356494245,1.3750315306,"10","649",762.6420288100,346035,7398375
"1","6757",0.3355645995,1.0509861850,"56","648",797.9609985400,349095,7396325
"1","1910",0.3436612846,0.4440642796,"19","663",770.9429931600,346565,7397495
"1","3546",0.3436303714,0.0301976080,"31","662",767.7719726600,347615,7398195
"1","1476",0.3434627792,0.1938553174,"15","661",770.5949707000,346295,7398525
"1","2592",0.3427506947,0.6912647082,"24","660",774.2650146500,347055,7397665
"1","6205",0.3414588725,1.6445767885,"52","659",784.4940185500,348325,7396025
"1","2157",0.3413786940,1.0100432729,"20","658",769.7550048800,346675,7398415
"1","4518",0.3402462061,0.5726613705,"40","657",773.4580078100,347945,7397615
"1","6587",0.3394361154,0.9033141738,"55","656",789.9279785200,348895,7395995
"1","2830",0.3474953762,0.0357288050,"26","671",763.5670166000,347175,7398275
"1","356",0.3471140358,0.2944627708,"4","670",751.9439697300,345445,7398605
"1","4837",0.3470009886,0.1189967519,"43","669",776.8120117200,347975,7396455
"1","70",0.3467532346,0.2448949521,"1","668",760.7379760700,345085,7398025
